Participant,Age,Sex,Handedness,Condition,Cue,SOA,Resp,RT,Q1.Awareness,Q2.PAS,Q3.Surprise,MergedConds,MainConds,outlier
20,24,female,right,29,Right,-217,8,654,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA217_Incongr_1Vert,Vert1st,NO
20,24,female,right,32,Right,-17,2,940,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA17_Incongr_1Vert,Vert1st,NO
20,24,female,right,9,No,-17,2,1024,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA17_NoCue_1Vert,NoCue,NO
20,24,female,right,20,Right,150,2,506,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA150_Incongr_1Horiz,Horiz1st,NO
20,24,female,right,25,Left,-150,8,537,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA150_Incongr_1Vert,Vert1st,NO
20,24,female,right,22,Right,17,2,715,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA17_Incongr_1Horiz,Horiz1st,NO
20,24,female,right,10,No,-217,8,390,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA217_NoCue_1Vert,NoCue,NO
20,24,female,right,23,Right,0,2,591,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA0_Incongr_Bias8,Horiz1st,NO
20,24,female,right,29,Right,-217,8,552,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA217_Incongr_1Vert,Vert1st,NO
20,24,female,right,35,Left,150,2,580,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA150_Incongr_1Horiz,Horiz1st,NO
20,24,female,right,24,Left,-217,8,494,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA217_Incongr_1Vert,Vert1st,NO
20,24,female,right,3,No,83,2,544,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA83_NoCue_1Horiz,NoCue,NO
20,24,female,right,36,Left,83,2,1152,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA83_Incongr_1Horiz,Horiz1st,NO
20,24,female,right,19,Right,217,2,370,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA217_Incongr_1Horiz,Horiz1st,NO
20,24,female,right,20,Right,150,2,390,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA150_Incongr_1Horiz,Horiz1st,NO
20,24,female,right,23,Right,0,8,911,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA0_Incongr_Bias8,Horiz1st,NO
20,24,female,right,28,Left,0,8,1171,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA0_Incongr_Bias2,Vert1st,NO
20,24,female,right,16,No,150,2,520,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA150_NoCue_1Horiz,NoCue,NO
20,24,female,right,9,No,-17,8,731,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA17_NoCue_1Vert,NoCue,NO
20,24,female,right,5,No,0,8,727,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA0_NoCue_NoBias,NoCue,NO
20,24,female,right,3,No,83,2,575,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA83_NoCue_1Horiz,NoCue,NO
20,24,female,right,1,No,217,2,368,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA217_NoCue_1Horiz,NoCue,NO
20,24,female,right,21,Right,83,2,439,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA83_Incongr_1Horiz,Horiz1st,NO
20,24,female,right,6,No,-217,8,486,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA217_NoCue_1Vert,NoCue,NO
20,24,female,right,12,No,-83,8,456,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA83_NoCue_1Vert,NoCue,NO
20,24,female,right,29,Right,-217,2,839,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA217_Incongr_1Vert,Vert1st,NO
20,24,female,right,10,No,-217,8,310,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA217_NoCue_1Vert,NoCue,NO
20,24,female,right,13,No,-17,8,626,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA17_NoCue_1Vert,NoCue,NO
20,24,female,right,31,Right,-83,2,1038,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA83_Incongr_1Vert,Vert1st,NO
20,24,female,right,27,Left,-17,8,862,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA17_Incongr_1Vert,Vert1st,NO
20,24,female,right,10,No,-217,8,636,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA217_NoCue_1Vert,NoCue,NO
20,24,female,right,12,No,-83,8,456,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA83_NoCue_1Vert,NoCue,NO
20,24,female,right,3,No,83,2,796,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA83_NoCue_1Horiz,NoCue,NO
20,24,female,right,5,No,0,2,1125,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA0_NoCue_NoBias,NoCue,NO
20,24,female,right,28,Left,0,2,703,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA0_Incongr_Bias2,Vert1st,NO
20,24,female,right,26,Left,-83,2,809,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA83_Incongr_1Vert,Vert1st,NO
20,24,female,right,5,No,0,2,608,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA0_NoCue_NoBias,NoCue,NO
20,24,female,right,7,No,-150,8,651,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA150_NoCue_1Vert,NoCue,NO
20,24,female,right,20,Right,150,2,612,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA150_Incongr_1Horiz,Horiz1st,NO
20,24,female,right,17,No,83,2,833,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA83_NoCue_1Horiz,NoCue,NO
20,24,female,right,34,Left,217,8,1471,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA217_Incongr_1Horiz,Horiz1st,NO
20,24,female,right,34,Left,217,2,1636,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA217_Incongr_1Horiz,Horiz1st,NO
20,24,female,right,16,No,150,2,1110,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA150_NoCue_1Horiz,NoCue,NO
20,24,female,right,30,Right,-150,8,524,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA150_Incongr_1Vert,Vert1st,NO
20,24,female,right,14,No,0,8,751,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA0_NoCue_NoBias,NoCue,NO
20,24,female,right,7,No,-150,8,629,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA150_NoCue_1Vert,NoCue,NO
20,24,female,right,31,Right,-83,8,690,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA83_Incongr_1Vert,Vert1st,NO
20,24,female,right,1,No,217,2,471,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA217_NoCue_1Horiz,NoCue,NO
20,24,female,right,21,Right,83,2,651,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA83_Incongr_1Horiz,Horiz1st,NO
20,24,female,right,27,Left,-17,2,794,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA17_Incongr_1Vert,Vert1st,NO
20,24,female,right,7,No,-150,8,460,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA150_NoCue_1Vert,NoCue,NO
20,24,female,right,22,Right,17,8,627,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA17_Incongr_1Horiz,Horiz1st,NO
20,24,female,right,24,Left,-217,8,506,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA217_Incongr_1Vert,Vert1st,NO
20,24,female,right,1,No,217,2,454,"{SHIFT}S{SHIFT}Er{SPACE}waren{SPACE}er{SPACE}die{SPACE}vroeger{SPACE}weggingen{LEFTARROW}{LEFTARROW}{RIGHTARROW}{SHIFT}{,}{SPACE}dus{SPACE}eerst{SPACE}verschenen{,}{SPACE}maar{SPACE}dan{SPACE}ook{SPACE}die{SPACE}sneller{SPACE}dan{SPACE}de{SPACE}ander{SPACE}verdwenen{ENTER}",1,2,SOA217_NoCue_1Horiz,NoCue,NO
